,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_1,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_2,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_3,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_4,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_5,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_6,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_7,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_8,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_9,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_10,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_11,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_12,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_13,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_14,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_15,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_16,10x_heart_11_parse_heart_13_Topic_1,10x_heart_11_parse_heart_13_Topic_2,10x_heart_11_parse_heart_13_Topic_3,10x_heart_11_parse_heart_13_Topic_4,10x_heart_11_parse_heart_13_Topic_5,10x_heart_11_parse_heart_13_Topic_6,10x_heart_11_parse_heart_13_Topic_7,10x_heart_11_parse_heart_13_Topic_8,10x_heart_11_parse_heart_13_Topic_9,10x_heart_11_parse_heart_13_Topic_10,10x_heart_11_parse_heart_13_Topic_11,10x_heart_11_parse_heart_13_Topic_12,10x_heart_11_parse_heart_13_Topic_13,10x_heart_11_parse_heart_13_Topic_14,10x_heart_11_parse_heart_13_Topic_15,10x_heart_11_parse_heart_13_Topic_16,10x_heart_11_parse_heart_13_Topic_17,10x_hipp_13_parse_hipp_12_Topic_1,10x_hipp_13_parse_hipp_12_Topic_2,10x_hipp_13_parse_hipp_12_Topic_3,10x_hipp_13_parse_hipp_12_Topic_4,10x_hipp_13_parse_hipp_12_Topic_5,10x_hipp_13_parse_hipp_12_Topic_6,10x_hipp_13_parse_hipp_12_Topic_7,10x_hipp_13_parse_hipp_12_Topic_8,10x_hipp_13_parse_hipp_12_Topic_9,10x_hipp_13_parse_hipp_12_Topic_10,10x_hipp_13_parse_hipp_12_Topic_11,10x_hipp_13_parse_hipp_12_Topic_12,10x_hipp_13_parse_hipp_12_Topic_13,10x_hipp_13_parse_hipp_12_Topic_14,10x_cortex_14_parse_cortex_13_Topic_1,10x_cortex_14_parse_cortex_13_Topic_2,10x_cortex_14_parse_cortex_13_Topic_3,10x_cortex_14_parse_cortex_13_Topic_4,10x_cortex_14_parse_cortex_13_Topic_5,10x_cortex_14_parse_cortex_13_Topic_6,10x_cortex_14_parse_cortex_13_Topic_7,10x_cortex_14_parse_cortex_13_Topic_8,10x_cortex_14_parse_cortex_13_Topic_9,10x_cortex_14_parse_cortex_13_Topic_10,10x_cortex_14_parse_cortex_13_Topic_11,10x_cortex_14_parse_cortex_13_Topic_12,10x_cortex_14_parse_cortex_13_Topic_13,10x_cortex_14_parse_cortex_13_Topic_14,10x_cortex_14_parse_cortex_13_Topic_15,10x_cortex_14_parse_cortex_13_Topic_16,10x_adrenal_15_parse_adrenal_13_Topic_1,10x_adrenal_15_parse_adrenal_13_Topic_2,10x_adrenal_15_parse_adrenal_13_Topic_3,10x_adrenal_15_parse_adrenal_13_Topic_4,10x_adrenal_15_parse_adrenal_13_Topic_5,10x_adrenal_15_parse_adrenal_13_Topic_6,10x_adrenal_15_parse_adrenal_13_Topic_7,10x_adrenal_15_parse_adrenal_13_Topic_8,10x_adrenal_15_parse_adrenal_13_Topic_9,10x_adrenal_15_parse_adrenal_13_Topic_10,10x_adrenal_15_parse_adrenal_13_Topic_11,10x_adrenal_15_parse_adrenal_13_Topic_12,10x_adrenal_15_parse_adrenal_13_Topic_13,10x_adrenal_15_parse_adrenal_13_Topic_14,10x_adrenal_15_parse_adrenal_13_Topic_15,10x_adrenal_15_parse_adrenal_13_Topic_16,10x_adrenal_15_parse_adrenal_13_Topic_17,10x_adrenal_15_parse_adrenal_13_Topic_18,10x_adrenal_15_parse_adrenal_13_Topic_19
10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_11,0.43158811364237304,0.46212442127991715,0.37029645937530886,0.5764295826348143,0.39578680257362453,0.5567894275368488,0.3678944423483965,0.5473399250831988,0.7661586071730929,0.29118351129129383,1.0,0.45673966645491126,0.3281430027847074,0.37482610253538196,0.6229389803952875,0.48607874356307756,0.5413393123274922,0.3405941497442013,0.29683371607120645,0.22065233114819316,0.3260421722647777,0.2125306172538285,0.39583820623537447,0.4689111886527506,0.4236261510687698,0.2128605314539419,0.39598488894665973,0.42398011502293587,0.404897295769752,0.3975102272474631,0.20547131716500022,0.4308995143035713,0.24685505633356186,0.4063916026745751,0.4479320728351137,0.3536795350426055,0.28920281060054776,0.3380941969645075,0.5501551115249194,0.3267514193933405,0.5265613499046913,0.3606689003604324,0.3810861757590951,0.3951441375549427,0.30712344294536353,0.5413811673633337,0.24443831280944317,0.41957106707450476,0.47711257964570863,0.3970692030617624,0.5721517263728326,0.42455306395526216,0.31813115568666916,0.2761759429742656,0.29720409515226565,0.3804238256914043,0.49216257495311777,0.2886303376087316,0.46370019871539303,0.4906443236744811,0.45858955293198456,0.5009257132005701,0.4817029556922281,0.27377684327993235,0.3712708590231638,0.3894363033358105,0.539049160380315,0.16284831800723998,0.3681648004950332,0.5034052420623175,0.5583742641997468,0.5513152228754671,0.27537854537833206,0.33723780050720253,0.45288257520342656,0.18757330526756255,0.2651922478424048,0.5948911603841605,0.4020130468267693,0.5424446034339802,0.46460302079489046,0.5399944046978086
10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_12,0.5253355325115401,0.5929008191073624,0.19716357634706438,0.8353196590073372,0.600329189293397,0.522120424898006,0.7599291911225518,0.6583349149004513,0.7527875978585965,0.6604962743389924,0.45673966645491126,1.0,0.6983043375495347,0.5934256015518508,0.6689387036252317,0.1332428817058382,0.8436131614143589,0.5943919292789567,0.6458601533006906,0.5919476763897191,0.5843952536521286,0.40118455779803,0.7605386714092698,0.9476137221445221,0.7144263012879899,0.30005178659313836,0.5496036986746221,0.776231235658178,0.5418604729888886,0.7258844757645614,0.34754836746560547,0.6306725997792587,0.5920870803946126,0.5983537470207165,0.5866094945676936,0.6364123389408908,0.5945207364746966,0.5298567703430733,0.5067303274757425,0.5690479528520147,0.5696293961586983,0.5153629770643566,0.5990766032131747,0.7782682597043605,0.6029037861053311,0.5574547298074237,0.2800508715147362,0.558701291543719,0.5280578118426004,0.5838578424167433,0.5534072245907177,0.7863668372216057,0.4653392479295875,0.5780573614246256,0.590055189016191,0.5628826637768588,0.5177217932785014,0.5983071804823418,0.4955720428020367,0.6553293340481403,0.5973526807937898,0.502723249205705,0.5275300014912343,0.5645091125269074,0.7222673655080736,0.6527743646043888,0.8336634605492144,0.34751962718692775,0.6465824597685638,0.6819637656074982,0.6304677209401943,0.6886774132313243,0.6136164830804123,0.5379012081004596,0.6706085938466223,0.3411966753730693,0.6283423010448038,0.7355896468741984,0.7432616254705796,0.5553490919005672,0.6434568085416412,0.6341313202121712
10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_13,0.6691990019523311,0.5674439640016811,0.250273460619549,0.7315728868968164,0.8142393172083807,0.49472185432388205,0.6917130137203562,0.7288416581998408,0.6489686537182354,0.7157745435012377,0.3281430027847074,0.6983043375495347,1.0,0.7794244730102713,0.6947150345854254,0.15333692041189928,0.7165422014920665,0.7552172301886668,0.703345603929847,0.9129309643373877,0.7539729001376264,0.5077772855609797,0.6779175214614253,0.6949688040920504,0.640259574529644,0.38228999710299494,0.5021879977647695,0.8015960904385011,0.48612089982700346,0.612230748778231,0.4743088974382105,0.5357239442193056,0.8024884755457279,0.5978220133261881,0.6022538904793666,0.8236361110672141,0.6974933664447898,0.8048062035793221,0.5247629490982633,0.8590129597875295,0.546466494812835,0.5563734272885101,0.5875976519872466,0.7095906301653521,0.6522804134824792,0.5208364940910323,0.20657967596106508,0.7336618772668468,0.5575080452567994,0.5824763571667714,0.5630099798468833,0.7176126705607905,0.6984343692140235,0.6707715306558064,0.6366728038629917,0.5357559050233509,0.49700540889584377,0.8887287198432009,0.5373405902778303,0.6290355554514173,0.6093098196929476,0.48611061598553484,0.5872787884058558,0.8677957637774077,0.6395818225767896,0.5713066333092742,0.6582378537088517,0.4560029994412764,0.7283693827917406,0.7049564786686036,0.6482835290380078,0.6420966969152827,0.6505001954415108,0.773245912227553,0.6596265546471888,0.46070384600924763,0.7142528729393129,0.6784281018948417,0.7117143885506204,0.5324758330779158,0.7333884503903627,0.6512085703664526
10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_14,0.8047981981088833,0.7655058060328158,0.37685977160079087,0.5948997761703076,0.9656201537837565,0.775341189291869,0.5781538564074037,0.6063450097812678,0.5350108040868803,0.6174054522652258,0.37482610253538196,0.5934256015518508,0.7794244730102713,1.0,0.6414941110518622,0.25468987442423585,0.5863297815824351,0.8374074661305645,0.6098500943279561,0.8079761222382797,0.7665735474223707,0.38251504739775555,0.5631253304116485,0.5900140718992543,0.5282727841587289,0.42251199620591906,0.630645517202982,0.6606798576307932,0.6136679178528445,0.5063664866577645,0.4754929213106094,0.574447635198262,0.638678284386001,0.5244984429328104,0.5194660743152494,0.688520603201062,0.5829193678017669,0.7149567672643347,0.47321111636141566,0.7443773316127079,0.4865825527389538,0.4636932888169847,0.5134437874195692,0.5905056488815744,0.5805859345890854,0.4601284364882443,0.1717025060250249,0.6617558774500583,0.4886116175463784,0.5057039514520444,0.526732798762557,0.590649303582006,0.6603551170246627,0.5637862506823925,0.5521047256259145,0.46251275446040596,0.45641939769640016,0.7698974029963919,0.4962556935059852,0.5180504760225015,0.49538346463959315,0.4497573926240631,0.5053673321091249,0.7588021861632095,0.5399052666367523,0.6115043624457389,0.5391418074066749,0.34254278984127473,0.6725574486789195,0.6046462229231865,0.5640071149353376,0.5592534882920385,0.5698357258016484,0.7391918171052534,0.5956112454667836,0.40830009280946045,0.6277324993461924,0.5479067522495142,0.6044343673713835,0.5458908376121979,0.6409944910232992,0.5639894612710662
10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_15,0.5289115475125002,0.6282556012912864,0.26167834243840593,0.7544109111141276,0.6557047819116384,0.5868288051355003,0.6164980441871866,0.9173522459473247,0.7579617084122695,0.6085702631077201,0.6229389803952875,0.6689387036252317,0.6947150345854254,0.6414941110518622,1.0,0.22249786163939944,0.7585102955626317,0.6256863541870774,0.6145849913428292,0.5845478260346328,0.564212664791097,0.4599948429070926,0.6301005296233622,0.6849230252034,0.6393553370213799,0.3210553323115304,0.5756288751963453,0.7083203436860285,0.5653630218640495,0.5877612470138935,0.3655104080812779,0.5720938091016059,0.6111266850932748,0.6343019896150649,0.6343517240192295,0.7063869873397121,0.6373722825835829,0.5818475628790079,0.5805259871329705,0.6219415368173262,0.6270568192541764,0.6320917555666106,0.614553205759747,0.6396309628761983,0.5816815937562857,0.6205553336245102,0.1991731771574744,0.5987808449564314,0.5609444960904709,0.6170433063886791,0.6387528889765839,0.6594109153442388,0.497845990495965,0.6288854137679463,0.5746218792453446,0.5913965440379776,0.5376252395999844,0.6369924991048574,0.5414508517732138,0.6639322783856281,0.6640671533276091,0.5298517625122362,0.5730775496360826,0.5862432183433234,0.5703404768436899,0.5919529571099368,0.6639450298409209,0.41545742891336546,0.6524344486086493,0.6825191786646562,0.6802749096512827,0.6935414070429554,0.5510628614548346,0.5690817173087777,0.6749007539487373,0.4299831223243611,0.5741401787979845,0.7200494590005786,0.6302454318302602,0.6024892783278076,0.6721115965424548,0.6916315392151385
10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_16,0.44063299431654446,0.2507614885597593,0.9038625115541591,0.2002270565470008,0.25727310206447696,0.3141260932854517,0.13489580997342987,0.206082615006979,0.3030618193898553,0.14104336707588727,0.48607874356307756,0.1332428817058382,0.15333692041189928,0.25468987442423585,0.22249786163939944,1.0,0.16851708286192058,0.16759894488255767,0.12337304029529039,0.10908417946613902,0.16769189005368035,0.12391833114984285,0.12903267563374388,0.13024191938181906,0.14765369499269854,0.42066046843249083,0.13235143440926667,0.15038597933382025,0.1406197874131202,0.1338341920602062,0.34066841359902145,0.18373439934184543,0.12497725538969173,0.1179188596305345,0.1593134261507685,0.14308750005512727,0.11623444765504842,0.17894957965263092,0.21118761562989152,0.17301297017021544,0.19333402389784238,0.10642574320970888,0.10670238459631443,0.16520212990360061,0.11659458289900004,0.18811318846749958,0.07504925326275769,0.19338950936066357,0.1825617600690359,0.1066749278589042,0.2099445011019716,0.1673303394540897,0.17789896554111229,0.09684389213441436,0.10319176157147247,0.09439427565194636,0.1941685725314345,0.14542570661961962,0.18336489734639816,0.14928616936978756,0.139124969160497,0.19493436158378874,0.2017815478363607,0.14829160771613947,0.136560320580699,0.1764345851971647,0.1806560168097442,0.08342012172760838,0.15058190766569401,0.18854310202800706,0.2166131020202795,0.21830396956822684,0.14189647465006416,0.20902296930745912,0.18734984179214775,0.1285889404479601,0.12990268282402595,0.278962352777293,0.19790428262743875,0.4935178267905511,0.1778763383754285,0.20659618580601835
10x_heart_11_parse_heart_13_Topic_1,0.5352381415308212,0.6223500445074628,0.21230836249038054,0.9288229490728536,0.6077169418068464,0.5282567082695012,0.7233380065052848,0.7403879483673161,0.8550120503036078,0.6323435480562165,0.5413393123274922,0.8436131614143589,0.7165422014920665,0.5863297815824351,0.7585102955626317,0.16851708286192058,1.0,0.6141420282198295,0.6279935362863487,0.5794477276849607,0.6133353701161827,0.4011399512543692,0.7355459480896384,0.8763558247959223,0.7664426011138662,0.2889264939517414,0.5905270400151578,0.8157563190577534,0.585295458848914,0.7048686293648063,0.3283734420464015,0.6049691450184961,0.5599863104402155,0.7385093950000082,0.6664668689194455,0.6901556128655727,0.6193457323170194,0.5499890006505359,0.5728164975158442,0.5895699682718135,0.6376746301554255,0.6217226868472863,0.688375801345377,0.7421998022483622,0.5748823512065219,0.6446027403305192,0.29964459848902414,0.5825183192962877,0.6029703681227694,0.7247645596653887,0.618282938207646,0.7615579014543524,0.4819885899819707,0.6049461127870419,0.5720711880489636,0.6672768168381844,0.5622811208200184,0.6122587435166095,0.53617462815833,0.7496732229626357,0.6915293774898296,0.5470681897216728,0.5752738412983498,0.5699184245640361,0.6852179809995526,0.6554639695136171,0.8556102910420479,0.35216271817284106,0.7050468543703072,0.725352568304733,0.6639449441737262,0.7447786834469313,0.5742554921956374,0.5643846172211415,0.7228864725570809,0.33386923126390133,0.5875083036599783,0.8588983623052132,0.7249478375944259,0.6174415776460441,0.660602240414405,0.6732293666848428
10x_heart_11_parse_heart_13_Topic_2,0.7087873718497574,0.6525959491528289,0.2528477234671449,0.5956710103661647,0.8227556655713979,0.6840578750148758,0.5796766634691948,0.6047505713923638,0.5366869377140171,0.5821590867709987,0.3405941497442013,0.5943919292789567,0.7552172301886668,0.8374074661305645,0.6256863541870774,0.16759894488255767,0.6141420282198295,1.0,0.571345522490873,0.7779682534633223,0.7380041807063841,0.4066999288312718,0.5699169412459493,0.6095568295868449,0.5819222454563379,0.4367921891961395,0.813516332746039,0.6979174703237225,0.8002837461730257,0.5180051182954615,0.4707237654186682,0.7825970631757003,0.6278896356071764,0.5420437654642867,0.5403514775199316,0.6768600655106027,0.5809043966336841,0.6891705321324744,0.49036394788817406,0.7129503709750132,0.4954412079964755,0.5206727632828564,0.5221488491598698,0.5754219672477463,0.5620286624056794,0.4746373444035251,0.18741805559682856,0.6436740695511033,0.5100266092968896,0.539926381708208,0.5361284191490309,0.5830100640543484,0.5752203285107351,0.5593074524848913,0.5465404152795621,0.4795980465375469,0.4505046749176953,0.7246260400287772,0.47557899134507664,0.5348251165022668,0.5394589494736971,0.4418063116731188,0.5205040403853749,0.7298521868450953,0.5588672027610037,0.6302117932067842,0.5957199337866415,0.3460401137053637,0.6723429761540252,0.6466230116203414,0.5603690904726262,0.5942998672265752,0.536872287786153,0.6641936715166697,0.6125028476526223,0.36468083026751164,0.5851042383439048,0.5998027103614096,0.6035587971753177,0.5522505684326467,0.6218426063092006,0.5575067059855053
10x_heart_11_parse_heart_13_Topic_3,0.5046539981869195,0.567182335958464,0.19396024977574822,0.6367271311272087,0.626635137926195,0.47526693594590097,0.6544914867361776,0.6178688409505942,0.561726782109991,0.9772883861130421,0.29683371607120645,0.6458601533006906,0.703345603929847,0.6098500943279561,0.6145849913428292,0.12337304029529039,0.6279935362863487,0.571345522490873,1.0,0.6352588587079985,0.5407742141794482,0.4026186346978665,0.6593651171206297,0.6597823386441963,0.5878039581810891,0.25857451872456183,0.47003002695852714,0.6807250254686449,0.4547184829174111,0.6135824221031274,0.31121675051350983,0.4735146495905581,0.6057184990291014,0.510038072812179,0.550936779723527,0.6696946866493757,0.679555034415072,0.5700145183724646,0.49061407179658656,0.626419751837927,0.545909887784358,0.4919079383429178,0.5203281796118997,0.7101045425938473,0.8316717583402967,0.5237716933601887,0.1687864515631191,0.5891884085596325,0.4898823737853455,0.49616954686086145,0.5361392311030022,0.6990300744263166,0.4956997994049297,0.6503962494407974,0.8271980208456233,0.48043936806669996,0.509450707167072,0.6620412602901355,0.4981670619963492,0.5360815655337049,0.5120618103432972,0.4940860251363015,0.5158266560176992,0.5835078060728041,0.6221098181363446,0.5093848205915134,0.5954154970682418,0.3495939561336968,0.6331972238438421,0.593513920226443,0.5733798633816242,0.5838431864557134,0.9401377675749433,0.534539591146772,0.6071352839043577,0.35411391845073903,0.9386191177401645,0.545911607921935,0.6534358645813285,0.47327677107599153,0.6113002411479874,0.5806591303964131
10x_heart_11_parse_heart_13_Topic_4,0.6655652044258686,0.49618564367853457,0.2146438955699369,0.5893360147305068,0.844226485935354,0.4446231255597517,0.6037347720059862,0.6214876662035788,0.4782229515761658,0.647111634552683,0.22065233114819316,0.5919476763897191,0.9129309643373877,0.8079761222382797,0.5845478260346328,0.10908417946613902,0.5794477276849607,0.7779682534633223,0.6352588587079985,1.0,0.7753520756821501,0.467870024886033,0.5853639283761191,0.5949270597830625,0.5282846264487273,0.3597686575839443,0.4268832145732252,0.7133349979378819,0.40613448482496417,0.512006364407675,0.46724666422904493,0.4671272782450251,0.7955614719925387,0.4528730596625371,0.4718012571467127,0.7658113168770088,0.6074984732372,0.8157329986518507,0.4134182469190286,0.870136094527717,0.43224152984965525,0.4506393953647815,0.47066935507356844,0.608943901367971,0.5920837033760267,0.3940825304169484,0.1462101309667515,0.703458313801633,0.4703790134127983,0.43737897619632204,0.4538417514847811,0.6125715467592019,0.712808324612943,0.5820721263341339,0.5712751767843349,0.4135587800958007,0.39299569325433636,0.9003756727249362,0.4551216738267898,0.47471519285451036,0.48287887415191444,0.38426733042919037,0.5008281339186482,0.9109875725961456,0.5615115112923047,0.5041234659077881,0.5270147774182944,0.4158069346297648,0.6694940493321037,0.6131606528308318,0.544101392988875,0.5262977114027999,0.5947184901568612,0.790374603840517,0.5636596635044644,0.44903445502476314,0.6761407212971061,0.5236710179302099,0.6252222975905705,0.4160775376065564,0.6580662023084423,0.540517751038792
10x_heart_11_parse_heart_13_Topic_5,0.7317372395030775,0.5452154510343796,0.256663666805097,0.5982920680787488,0.7395169506808481,0.4976315549022704,0.5633731933158045,0.5782472425197913,0.5449320907560355,0.5564425810223705,0.3260421722647777,0.5843952536521286,0.7539729001376264,0.7665735474223707,0.564212664791097,0.16769189005368035,0.6133353701161827,0.7380041807063841,0.5407742141794482,0.7753520756821501,1.0,0.38602338451659424,0.5611279052489432,0.5942769239187422,0.5816821580733348,0.4225669027090777,0.5263214831767862,0.6929347578695084,0.5180260314441092,0.51603713736577,0.4837492630010173,0.5450178501284257,0.6164894757537467,0.524233994936499,0.47794290168538645,0.6978075219553656,0.5338890756867781,0.6523878593268277,0.4501883384585481,0.697211105330424,0.46201645689549564,0.45389558173860867,0.508974203767837,0.5958712257664908,0.4959817648590328,0.44889047174449914,0.20949251284811665,0.592763724836568,0.48806140778136087,0.4977261994742488,0.4789543126435931,0.5896337369180363,0.7847905201280949,0.511228772167694,0.47644214716699407,0.47331924342494747,0.4135769627535202,0.7340464831517084,0.4329159279946069,0.5294193590173146,0.5138229534092097,0.40469884461234007,0.4882449746823945,0.7205046934905757,0.5462477201481359,0.5621592252708765,0.5888068319831281,0.3254545298203593,0.642068442773898,0.5865367663623435,0.523427638477139,0.5566666822253463,0.5159685858544703,0.8927445429577681,0.5656696478133121,0.4096076154801378,0.5706981207317383,0.6182303949789094,0.6426714441853462,0.5375140250866709,0.6012521478646794,0.5242167881755015
10x_heart_11_parse_heart_13_Topic_6,0.3414067045364013,0.2704337326465047,0.17031573401330724,0.399797069971495,0.393718568679426,0.24532278698448506,0.4061382734046586,0.7169286241541437,0.3837643572012558,0.3989256209442913,0.2125306172538285,0.40118455779803,0.5077772855609797,0.38251504739775555,0.4599948429070926,0.12391833114984285,0.4011399512543692,0.4066999288312718,0.4026186346978665,0.467870024886033,0.38602338451659424,1.0,0.40784953575860905,0.4129008615273102,0.37722273190551925,0.23473519655788921,0.2710544383377781,0.46380955615232566,0.2647393796695128,0.3702752698647995,0.2838346854815861,0.4192431038352098,0.8271982079168837,0.2866231736489394,0.3282201190539975,0.6169750636509125,0.39336683398520345,0.41518138733436194,0.31288899707683004,0.45748986124471136,0.2988266935184789,0.3559419602474396,0.3549721799940557,0.4153924605495444,0.37035582804858114,0.2763412431038875,0.11059327497102289,0.3959578885620647,0.327562727964545,0.27339805438758236,0.3310134409058605,0.4238201947500744,0.38402710068904344,0.3724165814663354,0.3611125969136695,0.3180117260676565,0.2827532887813795,0.4807114776493724,0.2994127195312182,0.3358871612026343,0.4429207617348594,0.275863443653642,0.37226546512361214,0.4563130742388537,0.37370660690081337,0.30768015779888347,0.36032224755467945,0.9322609456701688,0.3856394292216665,0.4284077285329859,0.3703044033608667,0.391280571444221,0.37300383059121134,0.41677112708973263,0.3788969908984887,0.2903426963408229,0.40762094508560454,0.38047855481640935,0.41340826200955294,0.32150367713706696,0.40690942630873583,0.3626039693457035
10x_heart_11_parse_heart_13_Topic_7,0.5578504840683979,0.5424201874160965,0.20345634779303512,0.7378677859787502,0.5703200770515239,0.4760251734164279,0.97271742945644,0.6398909348923563,0.712317119381115,0.6545790219515737,0.39583820623537447,0.7605386714092698,0.6779175214614253,0.5631253304116485,0.6301005296233622,0.12903267563374388,0.7355459480896384,0.5699169412459493,0.6593651171206297,0.5853639283761191,0.5611279052489432,0.40784953575860905,1.0,0.7674766739327528,0.763957607594942,0.3117775513394947,0.5096787028186418,0.8089588474311523,0.5022202270586424,0.9890378158542188,0.36286149302509085,0.5521489182509228,0.6231679450025016,0.5727553157047032,0.5923941613275978,0.6512553583532531,0.5953915325755467,0.5184182208349665,0.49965289984286754,0.5593718445295014,0.5341745177514551,0.5485696485811944,0.5623547292299015,0.8846687967196937,0.5991551328906289,0.530717130054072,0.2616420190292186,0.5417345898513675,0.5180291242917388,0.5588645063479616,0.5241975662645991,0.9017112337847899,0.4603982745500135,0.570937808215448,0.5807026077527743,0.5271141750390872,0.4939243782999252,0.5931477806623789,0.46797247759821803,0.6115904340268509,0.6004592695597267,0.47862725304470033,0.5219783390882686,0.5245700299299878,0.8194115665602558,0.5876934404695372,0.7382477756747002,0.35669997689101174,0.5943521092071566,0.6079535611196266,0.6017217387966883,0.5948860225537832,0.6195191178648922,0.5086530411159816,0.5836062632825489,0.33857258659613554,0.6323738451644422,0.7004244178129596,0.9296242287995012,0.5167375221366658,0.6022876777288554,0.6219807262305428
10x_heart_11_parse_heart_13_Topic_8,0.5166635102798988,0.5865527887133193,0.19161912909221557,0.82837539668568,0.6020323810135175,0.5120227133049983,0.7454723225739883,0.6752272578052658,0.7598876897162871,0.6626011395188811,0.4689111886527506,0.9476137221445221,0.6949688040920504,0.5900140718992543,0.6849230252034,0.13024191938181906,0.8763558247959223,0.6095568295868449,0.6597823386441963,0.5949270597830625,0.5942769239187422,0.4129008615273102,0.7674766739327528,1.0,0.7621323219345856,0.2921548473256834,0.5666339473529325,0.8149341211919724,0.5586022120157274,0.7335689166168778,0.34014648125350033,0.6551669583633768,0.5978464272583501,0.6390751934101428,0.6199752865723274,0.6587198544450805,0.60190641331543,0.5315938869909951,0.5156652371693434,0.5752468096814308,0.5696576026503344,0.5530839538172798,0.6362776189359187,0.7871386490587237,0.6142207568811735,0.5662581700013155,0.291951348872145,0.5619579139981072,0.5562959432591885,0.623674939508352,0.554513861465306,0.7977409718563108,0.4712993324880783,0.5870399397042884,0.6007752511707942,0.604761108241999,0.516729042748441,0.6045718545977676,0.5022563223180226,0.668075071211012,0.6099083372587868,0.5015822703076411,0.5305172947719341,0.5793407373352598,0.7348419141934687,0.6508255308500309,0.8422286914454526,0.3542530919176218,0.671257859302853,0.7038766158182267,0.6398202994304691,0.7113751953860787,0.6234591475278433,0.5530990313781432,0.6945429907862941,0.35828381296878586,0.6388813774810047,0.7662935858899862,0.7491188074345402,0.556583231562936,0.6581070234648917,0.6414305104001178
10x_heart_11_parse_heart_13_Topic_9,0.5080052990855929,0.5546710860255463,0.19222583298573914,0.7403476706960741,0.5351259320944715,0.47148334157070626,0.7574364846665432,0.6270073709441002,0.7339408826812713,0.5824113152518592,0.4236261510687698,0.7144263012879899,0.640259574529644,0.5282727841587289,0.6393553370213799,0.14765369499269854,0.7664426011138662,0.5819222454563379,0.5878039581810891,0.5282846264487273,0.5816821580733348,0.37722273190551925,0.763957607594942,0.7621323219345856,1.0,0.2570916861398205,0.5792330597215417,0.9464519400689387,0.5779624664670496,0.738643327079291,0.2966230720111238,0.6113559740903817,0.5205938914107241,0.6195074730613421,0.5892651536051451,0.6281122283235214,0.5434651777883627,0.47019966256203705,0.478266102185247,0.5123985605153553,0.5612472799347135,0.5563486989117792,0.5944102135191448,0.7753201858183937,0.5546790948104204,0.556701526658618,0.30510156989353454,0.5114219357078096,0.5617657678532089,0.6118505756825233,0.48268927331834943,0.7827288485431446,0.4285737792205154,0.5133025141944308,0.5520415588554222,0.5673819232554995,0.5081478432210828,0.541128148624507,0.47060645843685844,0.7022240056272419,0.626654656943496,0.4917659238539971,0.5142491937703653,0.5089890705524978,0.7610644553422393,0.5850056216704033,0.8012303242293781,0.3268373550224264,0.6495584609550717,0.6581103650797265,0.5774590991831196,0.6880679615409251,0.5439776659551553,0.5247226370085524,0.675984124649013,0.3234413168492495,0.5497184256657826,0.7896698545770118,0.7853388228159833,0.5735936062717665,0.5732647839828073,0.5833761385207107
